time,hitch_yaw_deg,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
11.002000000000344,4.79428267986245e-05,-0.00046409474508348283,-0.00028836226366757314,-7.065212936043994e-15,-0.0004910775942692461,3932.5558301751003,3893.99952518422,7456.413109568377,7388.990412733552,4663.867249209826,4428.902115112685,14845.40352230193,9092.76936432251,22.84918261455954
11.004000000000344,0.0001368588805598791,-0.00046442389713416036,-0.0003130211286033345,-3.446498558144413e-06,-0.0004920252258710961,3927.787784838367,3894.795198771841,7424.304243527522,7367.5765368899065,4649.847706855169,4441.1714241075815,14791.880780417428,9091.019130962752,22.849867622518698
11.006000000000345,0.00025316741514013483,-0.00046483594641799733,-0.00035905214063117896,-9.18954087512724e-06,-0.0004936148800783934,3922.6449657921703,3900.18965049816,7412.968955185897,7381.5448792863735,4615.552933052919,4475.839991220973,14794.51383447227,9091.392924273892,22.85055392021721
11.008000000000346,0.0003785209725750421,-0.0004653008200668776,-0.0004193428417873141,-1.5661951602631503e-05,-0.0004956318494490136,3917.202098354469,3908.8723593770783,7416.257432622856,7420.605576640977,4565.131973347903,4528.136638672753,14836.863009263834,9093.268612020656,22.85123946744759
11.010000000000346,0.0004911424578310681,-0.0004657788421977287,-0.0004839774584738721,-2.1117024137770658e-05,-0.0004977567883240982,3911.5713935773897,3919.8458968607365,7430.039647480897,7477.1265971605335,4501.250504646783,4594.946873275378,14907.16624464143,9096.19737792216,22.851922806904714
11.012000000000347,0.0005667770189849453,-0.000466224389960655,-0.0005409623423437679,-2.3771557385429234e-05,-0.0004995899463381527,3905.881153931001,3932.360979198749,7451.64937504631,7545.5361199065765,4425.5040162093965,4674.357997617758,14997.185494952886,9099.862013827154,22.85260289264381
11.014000000000348,0.000579353621899694,-0.00046658899650876986,-0.0005767290545164473,-2.1885471739053255e-05,-0.0005006677640602155,3900.262597950951,3945.8640030700644,7479.469697733439,7621.86107306532,4338.729178146283,4765.315658479953,15101.330770798759,9104.044836626235,22.85327895963833
11.016000000000348,0.0005014296387364374,-0.0004668239324439656,-0.0005764721988307359,-1.3800197906870252e-05,-0.000500473797219751,3894.8423835235526,3959.954909639238,7512.624867876542,7703.373915928613,4241.238175593222,4867.365017009586,15215.998783805157,9108.603192602808,22.853950423913673
11.018000000000349,0.0003044747213745838,-0.00046688231503526486,-0.0005243654684445288,2.0485836333885734e-06,-0.0004984454589634297,3889.7389637923598,3974.353573004114,7550.752684117781,7788.324211212379,4132.993880451508,4980.457020405643,15339.07689533016,9113.450900857151,22.854616805461834
11.02000000000035,-4.0963301720648405e-05,-0.0004667208026211399,-0.00040368876013428817,2.7133114699695813e-05,-0.000493977701034878,3885.061408752003,3988.8732375033164,7593.83815961635,7875.736037607503,4013.7386552703197,5104.805666063075,15469.574197223854,9118.544321333395,22.85527766808788
