time,hitch_yaw_deg,hitch_lat_force,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
6.001999999999561,-0.005521284744056959,-47.024224357755706,-0.00534668025714382,-0.009495668321042835,0.0,-0.006560982957011196,0.0,0.0,1641.9836237206628,0.0,0.0,0.0,1641.9836237206628,0.0,23.262671177424675
6.003999999999561,-0.005895167039643694,83.79606090715127,-0.005358683904397755,-0.009397905325171084,0.0,-0.00656679856475729,0.0,0.0,0.0,5911.663343119586,502.20430383654906,0.0,5911.663343119586,502.20430383654906,23.256974592784662
6.005999999999561,-0.006211840505869506,-50.928182505662086,-0.0053709989281410945,-0.009091628290325542,0.0,-0.006565712771497905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25140491895181
6.00799999999956,-0.006491722680234747,-33.88429098326581,-0.005383202515095613,-0.008812475665337025,0.0,-0.0065645722970761764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.246688155697605
6.00999999999956,-0.009214053208543441,880.4846439051769,-0.005395332309674342,-0.008550418890666258,0.0,-0.006563359382267868,0.0,0.0,14399.103983528943,17955.79148310273,1186.8592982592781,0.0,32354.89546663167,1186.8592982592781,23.242010488194108
6.01199999999956,-0.01191005808176566,152.42316739249796,-0.005410167447140732,-0.0065936255765490295,0.0,-0.006508221866903524,1148.68955540847,1148.6978856949718,0.0,0.0,0.0,0.0,0.0,0.0,23.236377554971828
6.01399999999956,-0.014599411186987715,-7.61567808218044,-0.005423425138040287,-0.004661405367524413,0.0,-0.006452754251096328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.231486046735288
6.0159999999995595,-0.022136041016441402,1900.4945922185482,-0.005436666161515079,-0.002731963197466765,0.0,-0.006397238614352028,0.0,0.0,56635.51645248642,0.0,0.0,0.0,56635.51645248642,0.0,23.226926893774262
6.017999999999559,-0.029626104766111404,540.4873224914002,-0.005455720674190508,0.00243885125184862,0.0,-0.0062474706257869585,3668.1106530471234,3668.1071826333946,0.0,0.0,0.0,0.0,0.0,0.0,23.221486111019114
6.019999999999559,-0.03707099997096523,441.83208279568953,-0.005470286767644632,0.00755228405602754,0.0,-0.006096826061789694,3380.5908500438036,3380.5880433935595,0.0,0.0,0.0,0.0,0.0,0.0,23.216726404536825
