time,rel_trailer_x,rel_trailer_y,rel_trailer_z,hitch_roll,hitch_pitch,hitch_yaw
0.001,-1.2906976744186047,0.0,0.0,4.240739575284689e-19,0.0,0.0
0.002,-1.2906976744186045,0.0,0.0,1.3400737057899617e-18,0.0,0.0
0.003,-1.2906976744186047,0.0,0.0,2.2560734540514547e-18,0.0,0.0
0.004,-1.2906976744186047,0.0,0.0,3.1890361606140862e-18,0.0,0.0
0.005,-1.2906976744186047,0.0,0.0,4.9022949490291006e-18,0.0,0.0
0.006,-1.2906976744186047,0.0,0.0,6.8530351536600574e-18,0.0,0.0
0.007,-1.2906976744186045,0.0,0.0,9.414441857132009e-18,0.0,0.0
0.008,-1.2906976744186047,0.0,0.0,1.19928115189051e-17,0.0,0.0
0.009000000000000001,-1.2906976744186045,0.0,0.0,1.4265847931257694e-17,0.0,0.0
0.010000000000000002,-1.2906976744186045,0.0,0.0,1.6691550968320538e-17,0.0,0.0
0.011000000000000003,-1.2906976744186045,0.0,0.0,1.8964587380673128e-17,0.0,0.0
0.012000000000000004,-1.2906976744186045,0.0,0.0,2.1644734792253052e-17,0.0,0.0
0.013000000000000005,-1.2906976744186047,0.0,0.0,2.5139104202287636e-17,0.0,0.0
0.014000000000000005,-1.2906976744186047,0.0,0.0,2.9040584611549543e-17,0.0,0.0
0.015000000000000006,-1.2906976744186047,0.0,0.0,3.334917602003879e-17,0.0,0.0
0.016000000000000007,-1.2906976744186047,0.0,0.0,3.8370211677175866e-17,0.0,0.0
0.017000000000000008,-1.2906976744186047,0.0,0.0,4.4086728624659625e-17,0.0,0.0
0.01800000000000001,-1.2906976744186047,0.0,0.0,5.0023764030058185e-17,0.0,0.0
0.01900000000000001,-1.2906976744186045,0.0,0.0,5.618131789337156e-17,0.0,0.0
0.02000000000000001,-1.2906976744186045,0.0,0.0,6.271205683930998e-17,0.0,0.0
0.02100000000000001,-1.2906976744186047,0.0,0.0,6.959901790957232e-17,0.0,0.0
0.022000000000000013,-1.2906976744186047,0.0,0.0,7.64181271466301e-17,0.0,0.0
0.023000000000000013,-1.2906976744186047,0.0,0.0,8.354256963310838e-17,0.0,0.0
0.024000000000000014,-1.2906976744186047,0.0,0.0,9.146427115974018e-17,0.0,0.0
0.025000000000000015,-1.2906976744186045,0.0,0.0,1.0026804651803119e-16,0.0,0.0
0.026000000000000016,-1.2906976744186047,0.0,0.0,1.0944500695894726e-16,0.0,0.0
0.027000000000000017,-1.2906976744186047,0.0,0.0,1.1901211544078951e-16,0.0,0.0
0.028000000000000018,-1.2906976744186045,0.0,0.0,1.2827389067321128e-16,0.0,0.0
0.02900000000000002,-1.2906976744186047,0.0,0.0,1.37162480823008e-16,0.0,0.0
0.03000000000000002,-1.2906976744186047,0.0,0.0,1.4625462647241836e-16,0.0,0.0
0.03100000000000002,-1.2906976744186045,0.0,0.0,1.5599136453727201e-16,0.0,0.0
0.03200000000000002,-1.2906976744186045,0.0,0.0,1.664405468507735e-16,0.0,0.0
0.03300000000000002,-1.2906976744186047,0.0,0.0,1.780432103287524e-16,0.0,0.0
0.03400000000000002,-1.2906976744186045,0.0,0.0,1.9105379934572582e-16,0.0,0.0
0.035000000000000024,-1.2906976744186045,0.0,0.0,2.0506520290246643e-16,0.0,0.0
0.036000000000000025,-1.2906976744186045,0.0,0.0,2.198569025410594e-16,0.0,0.0
0.037000000000000026,-1.2906976744186047,0.0,0.0,2.352592686784934e-16,0.0,0.0
0.03800000000000003,-1.2906976744186045,0.0,0.0,2.509330421487456e-16,0.0,0.0
0.03900000000000003,-1.2906976744186045,0.0,0.0,2.6696303774332173e-16,0.0,0.0
0.04000000000000003,-1.2906976744186047,0.0,0.0,2.836545887116423e-16,0.0,0.0
0.04100000000000003,-1.2906976744186047,0.0,0.0,3.003461396799628e-16,0.0,0.0
0.04200000000000003,-1.2906976744186047,0.0,0.0,3.17241246147897e-16,0.0,0.0
0.04300000000000003,-1.2906976744186047,0.0,0.0,3.333560565339788e-16,0.0,0.0
0.04400000000000003,-1.2906976744186045,0.0,0.0,3.487584226714128e-16,0.0,0.0
0.04500000000000003,-1.2906976744186045,0.0,0.0,3.635501223100058e-16,0.0,0.0
0.046000000000000034,-1.2906976744186047,0.0,0.0,3.785453774482124e-16,0.0,0.0
0.047000000000000035,-1.2906976744186047,0.0,0.0,3.942530768350669e-16,0.0,0.0
0.048000000000000036,-1.2906976744186047,0.0,0.0,4.108598130118817e-16,0.0,0.0
0.04900000000000004,-1.2906976744186045,0.0,0.0,4.281111416041398e-16,0.0,0.0
0.05000000000000004,-1.2906976744186045,0.0,0.0,4.463293588195628e-16,0.0,0.0
0.05100000000000004,-1.2906976744186045,0.0,0.0,4.6580283494927e-16,0.0,0.0
0.05200000000000004,-1.2906976744186045,0.0,0.0,4.861583849106365e-16,0.0,0.0
0.05300000000000004,-1.2906976744186047,0.0,0.0,5.071246013708439e-16,0.0,0.0
0.05400000000000004,-1.2906976744186045,0.0,0.0,5.285488177051822e-16,0.0,0.0
0.05500000000000004,-1.2906976744186045,0.0,0.0,5.498542933314124e-16,0.0,0.0
0.05600000000000004,-1.2906976744186047,0.0,0.0,5.712615467074495e-16,0.0,0.0
0.057000000000000044,-1.2906976744186045,0.0,0.0,5.929741333329071e-16,0.0,0.0
0.058000000000000045,-1.2906976744186045,0.0,0.0,6.148224236247739e-16,0.0,0.0
0.059000000000000045,-1.2906976744186045,0.0,0.0,6.3726441745718055e-16,0.0,0.0
0.060000000000000046,-1.2906976744186047,0.0,0.0,6.60300114830127e-16,0.0,0.0
0.06100000000000005,-1.2906976744186045,0.0,0.0,6.837089972856984e-16,0.0,0.0
0.06200000000000005,-1.2906976744186047,0.0,0.0,7.074741018655939e-16,0.0,0.0
0.06300000000000004,-1.2906976744186047,0.0,0.0,7.321043173188474e-16,0.0,0.0
0.06400000000000004,-1.2906976744186045,0.0,0.0,7.578201621033737e-16,0.0,0.0
0.06500000000000004,-1.2906976744186047,0.0,0.0,7.839770438037297e-16,0.0,0.0
0.06600000000000004,-1.2906976744186047,0.0,0.0,8.107106660863245e-16,0.0,0.0
0.06700000000000005,-1.2906976744186047,0.0,0.0,8.381736955758682e-16,0.0,0.0
0.06800000000000005,-1.2906976744186045,0.0,0.0,8.662134656476505e-16,0.0,0.0
0.06900000000000005,-1.2906976744186047,0.0,0.0,8.942871616360351e-16,0.0,0.0
0.07000000000000005,-1.2906976744186045,0.0,0.0,9.228018945402493e-16,0.0,0.0
0.07100000000000005,-1.2906976744186047,0.0,0.0,9.511978867363556e-16,0.0,0.0
0.07200000000000005,-1.2906976744186045,0.0,0.0,9.79848323306979e-16,0.0,0.0
0.07300000000000005,-1.2906976744186047,0.0,0.0,1.0095335003339718e-15,0.0,0.0
0.07400000000000005,-1.2906976744186045,0.0,0.0,1.0400328993594192e-15,0.0,0.0
0.07500000000000005,-1.2906976744186047,0.0,0.0,1.0711768908003102e-15,0.0,0.0
0.07600000000000005,-1.2906976744186045,0.0,0.0,1.102558363657417e-15,0.0,0.0
0.07700000000000005,-1.2906976744186047,0.0,0.0,1.1339398365145237e-15,0.0,0.0
0.07800000000000006,-1.2906976744186047,0.0,0.0,1.1657962722040624e-15,0.0,0.0
0.07900000000000006,-1.2906976744186047,0.0,0.0,1.1983651521422489e-15,0.0,0.0
0.08000000000000006,-1.2906976744186045,0.0,0.0,1.231527735620975e-15,0.0,0.0
0.08100000000000006,-1.2906976744186045,0.0,0.0,1.2652500967236388e-15,0.0,0.0
0.08200000000000006,-1.2906976744186045,0.0,0.0,1.3006348277398142e-15,0.0,0.0
0.08300000000000006,-1.2906976744186045,0.0,0.0,1.3376819286695012e-15,0.0,0.0
0.08400000000000006,-1.2906976744186047,0.0,0.0,1.3753736220146317e-15,0.0,0.0
0.08500000000000006,-1.2906976744186047,0.0,0.0,1.41333672269258e-15,0.0,0.0
0.08600000000000006,-1.2906976744186047,0.0,0.0,1.4511471567458184e-15,0.0,0.0
