time,hitch_yaw_deg,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
11.002000000000344,-0.16393476388514613,0.42653632244686635,1.388875531677352,0.0,0.5557715300745404,992.797931939336,997.4151164385019,0.0,0.0,0.0,0.0,0.0,0.0,22.519301870851773
11.004000000000344,-0.1646123170919785,0.4274851474808867,1.3911109278742626,0.0,0.5568916392181384,1517.9455505784608,1521.129535470915,9631.610450112788,8695.81327189238,2739.4618645997334,2739.7073546809797,18327.42372200517,5479.169219280713,22.517205605758765
11.006000000000345,-0.16507878372300613,0.42843848608305307,1.3931380420862056,0.0,0.5580141613732645,0.0,0.0,0.0,0.0,1844.2299047159452,0.0,0.0,1844.2299047159452,22.514564306732932
11.008000000000346,-0.16542243160433717,0.4293924680635112,1.3951071983488599,0.0,0.5591409474449921,937.154538314307,0.0,0.0,0.0,1537.1337766299616,0.0,0.0,1537.1337766299616,22.512905127642888
11.010000000000346,-0.16562682589530958,0.43034957016180186,1.3970303031846418,0.0,0.5602717493608282,0.0,0.0,0.0,0.0,1553.9247505706828,0.0,0.0,1553.9247505706828,22.511091572998097
11.012000000000347,-0.16597404485757036,0.4313071254694036,1.3989253594266196,0.0,0.5614063932503055,1018.2825621459134,1019.6085724065551,0.0,0.0,0.0,0.0,0.0,0.0,22.509562933782703
11.014000000000348,-0.16964359629735526,0.4322677095212807,1.400870190820211,0.0,0.5625426529954073,0.0,0.0,37455.91700445444,0.0,0.0,0.0,37455.91700445444,0.0,22.50780677390782
11.016000000000348,-0.1731514883398924,0.43322281655439954,1.4049852414653157,0.0,0.5637399929592155,793.6218213590968,794.8221273093312,0.0,0.0,0.0,2326.6382878785407,0.0,2326.6382878785407,22.505410226776796
11.018000000000349,-0.18130149328263664,0.4341815467810893,1.4090375427195894,0.0,0.564941925272092,4863.93460446859,4868.43349912066,51994.18736532452,0.0,0.0,0.0,51994.18736532452,0.0,22.50359104000131
11.02000000000035,-0.18953114361985723,0.4351372730467628,1.4160949014602093,0.0,0.5662311712900058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.50166608163345
11.02200000000035,-0.19784149822820865,0.43609282126409116,1.4232044570985305,0.0,0.5675218503893786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.500485787962802
11.02400000000035,-0.2062323859388002,0.43704818837044573,1.4303661604694835,0.0,0.5688139079315299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.49935288110206
11.026000000000352,-0.2147027078085208,0.43800337428271285,1.4375793702788175,0.0,0.57010728837244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.498267515425578
11.028000000000352,-0.2232506662275573,0.4389583811630062,1.4448429981094142,0.0,0.5714019354340871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4972298396531
11.030000000000353,-0.2318739384784177,0.43991321286206064,1.4521556183319806,0.0,0.5726977922345221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.496239997836057
11.032000000000354,-0.24057121205560442,0.44086787449753156,1.4595155513705864,0.0,0.5739948013866861,976.5620763573061,977.5919714765195,0.0,0.0,0.0,0.0,0.0,0.0,22.49529813007109
11.034000000000354,-0.24933806644988543,0.4418233454150649,1.4669127802847741,0.0,0.5752930163986649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.494007291569048
11.036000000000355,-0.258171270253658,0.4427786591169054,1.4743534336509967,0.0,0.5765922676156628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.493161886949242
11.038000000000356,-0.27942501436371586,0.44373382290134955,1.4818353897560554,0.0,0.5778924965030634,11836.393239190147,463.2793090301925,49156.99413822229,139710.36606625508,71359.3175009701,71313.96476485358,188867.3602044774,142673.28226582368,22.492364869157406
11.040000000000356,-0.31156116324543187,0.44467618490250416,1.4981283829246996,0.0,0.5794972425482773,0.0,0.0,0.0,139739.94372400452,0.0,0.0,139739.94372400452,0.0,22.48202669658474
11.042000000000357,-0.3524683146323429,0.44560129722660724,1.5216703272211076,0.0,0.5813165025288597,12367.49984050458,12374.326021245812,13642.394702919042,131999.23466504514,76539.94801048015,76498.72807895154,145641.62936796417,153038.67608943168,22.474557386436178
11.044000000000358,-0.393403302101683,0.4465168836714179,1.5516326299501435,0.0,0.5833697652446261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46636129814764
11.046000000000358,-0.4343133240860148,0.4474324246692447,1.581613905073405,0.0,0.5854235926973205,0.0,840.4061715289149,0.0,0.0,0.0,0.0,0.0,0.0,22.465857754466306
11.048000000000359,-0.4752486331914616,0.4483446750676823,1.6116213051758002,0.0,0.5874777711407807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.465282520126355
11.05000000000036,-0.5260691910061456,0.4492568846271138,1.6416450003501617,0.0,0.5895323675259044,16394.864935349004,16403.872793642695,119730.30438305752,0.0,0.0,0.0,119730.30438305752,0.0,22.464902744420026
11.05200000000036,-0.5766070885528387,0.45015018843710347,1.6781854715574605,0.0,0.591771862103484,8154.062509339765,8152.610483510914,0.0,0.0,0.0,0.0,0.0,0.0,22.458017991334295
11.05400000000036,-0.6268507773627523,0.4510365731259601,1.7146808543762078,0.0,0.5940124403350842,8045.005715087127,8043.985315562067,0.0,0.0,0.0,0.0,0.0,0.0,22.457481228453457
11.056000000000362,-0.6745323969611781,0.4519154295254963,1.7511310162739304,0.0,0.5962539890684377,662.5133871512027,4516.5408223654895,0.0,0.0,16473.426787151606,0.0,0.0,16473.426787151606,22.457048422560785
11.058000000000362,-0.7222188680686324,0.45279149713904066,1.7867120052327041,0.0,0.5985203923860456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.456780370927863
11.060000000000363,-0.7789322238721351,0.45366757337811925,1.8222954568783862,0.0,0.6007867926501339,1343.4590205035786,0.0,22696.00935076912,158084.08786050486,103518.19521478529,103460.22835151922,180780.09721127397,206978.4235663045,22.456729824077865
11.062000000000364,-0.8356414987577708,0.4545273326489642,1.8651012349985685,0.0,0.6033477794828422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44463750319871
11.064000000000364,-0.8993847391805339,0.4553871305765801,1.9079052816368904,0.0,0.6059087558588064,12319.833210044217,12316.76078343088,0.0,139767.72105066912,19241.0554727469,0.0,139767.72105066912,19241.0554727469,22.444569192820488
11.066000000000365,-0.9631268707853945,0.456228860269715,1.95647449092447,0.0,0.6087073686202025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.435451487714055
11.068000000000366,-1.026422764979574,0.45707062873428317,2.0050435045519235,0.0,0.6115059705389544,8880.24725304915,8880.317487967553,0.0,0.0,0.0,0.0,0.0,0.0,22.43536741439084
11.070000000000366,-1.086201271212787,0.45789837937219574,2.053563473608144,0.0,0.614305345745718,3541.0497320666577,3544.5800895547854,0.0,0.0,11151.766620164934,11545.461331174627,0.0,22697.227951339562,22.435055315639335
11.072000000000367,-1.1430541430688776,0.4587195993966943,2.1009053277485275,0.0,0.6171376174855001,3112.2078729941218,3115.1564780149383,0.0,0.0,18419.66669548135,0.0,0.0,18419.66669548135,22.43457205712256
