time,hitch_yaw_deg,trailer_y,car_yaw_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
11.002000000000344,1.1742923549491675e-06,-1.5673783514794202e-06,8.835266748490058e-06,-2.908590348740768e-07,12930.386153344627,12986.049783836756,413.0691474401518,0.0,113.21602131098467,0.0,413.0691474401518,113.21602131098467,23.77035412428318
11.004000000000344,-1.2385331173590246e-05,-1.5655154654095478e-06,9.548201586018026e-06,-3.3439414178617194e-07,12933.546493093452,12985.738102669055,377.83582839067867,0.0,100.84264807330163,0.0,377.83582839067867,100.84264807330163,23.77034887491594
11.006000000000345,-3.617751985275811e-05,-1.491695468449999e-06,1.3394674019679253e-05,-5.650502610301306e-07,12936.738209852232,12984.75445589503,345.21170289472644,0.0,91.03888425519725,0.0,345.21170289472644,91.03888425519725,23.77035800092619
11.008000000000346,-4.599820378024762e-05,-1.35216369329319e-06,2.0045897086794618e-05,-9.622896292664353e-07,12985.48522661933,12927.218740413242,0.0,452.0833404125798,0.0,129.16060009478653,452.0833404125798,129.16060009478653,23.770378220020223
11.010000000000346,-4.321082472641609e-05,-1.2919899149485923e-06,2.273667823571132e-05,-1.1200744039656947e-06,12986.10100839214,12930.277286537088,0.0,414.3159671153677,0.0,113.47062881621386,414.3159671153677,113.47062881621386,23.770354059217432
11.012000000000347,-2.9054887819589327e-05,-1.3083628018748943e-06,2.1910478020741285e-05,-1.0666532719462678e-06,12985.799033421476,12933.441774502347,0.0,379.2313252038771,0.0,101.04130574280542,379.2313252038771,101.04130574280542,23.770348518802223
11.014000000000348,-4.654635696095664e-06,-1.3964541880674542e-06,1.794798835749188e-05,-8.260449324083117e-07,12984.828279378822,12936.631539003363,0.0,346.8035016230375,0.0,91.19331776914584,346.8035016230375,91.19331776914584,23.770357424533078
11.016000000000348,5.815865198811905e-06,-1.5500322715763617e-06,1.1176720702619915e-05,-4.187507871768118e-07,12927.395086786128,12985.353219881552,449.4795665331677,0.0,128.97930278393727,0.0,449.4795665331677,128.97930278393727,23.770377479056904
11.018000000000349,3.721230471747407e-06,-1.6241949026206206e-06,8.35447010787097e-06,-2.504526930216132e-07,12930.449198192775,12985.963370969554,411.65053170349967,0.0,113.32988699055716,0.0,411.65053170349967,113.32988699055716,23.770353542867273
11.02000000000035,-9.695199905765885e-06,-1.6217490478923867e-06,9.037648664203304e-06,-2.929182068017861e-07,12933.615761127463,12985.651361145266,376.4153537748027,0.0,100.93263037430431,0.0,376.4153537748027,100.93263037430431,23.770348175481864
11.02200000000035,-3.3302944332319604e-05,-1.5475326266091319e-06,1.2844737417316742e-05,-5.221076976260505e-07,12936.813531620315,12984.666308635353,343.7553917462183,0.0,91.10999945059716,0.0,343.7553917462183,91.10999945059716,23.770357213566868
11.02400000000035,-4.295859838815421e-05,-1.4078003413567582e-06,1.944677226993613e-05,-9.17465929045587e-07,12985.437948584991,12927.286049896435,0.0,451.5193385025382,0.0,129.08867793453365,451.5193385025382,129.08867793453365,23.770377368385695
11.026000000000352,-4.002269466064895e-05,-1.347242440301427e-06,2.2093148582040477e-05,-1.0736496384798935e-06,12986.054532614842,12930.339907455345,0.0,413.8360234013169,0.0,113.41420602680833,413.8360234013169,113.41420602680833,23.770353309114817
11.028000000000352,-2.5731005029257394e-05,-1.3630530557038405e-06,2.122645605603174e-05,-1.0188583394792702e-06,12985.75708764324,12933.496782454225,0.0,378.8660241123224,0.0,100.99711552211257,378.8660241123224,100.99711552211257,23.770347850145647
11.030000000000353,-2.4287803959783993e-05,-1.4504196338879477e-06,1.7226365470940872e-05,-7.77055590564355e-07,12931.113799003571,12984.315010471524,417.6385237947891,0.0,117.5880507847387,0.0,417.6385237947891,117.5880507847387,23.770356821444565
11.032000000000354,-3.4454037312596906e-05,-1.4657108873136876e-06,1.6861925279380326e-05,-7.538810184945825e-07,12933.941524772152,12984.561476415493,383.1606923057322,0.0,104.30865139974973,0.0,383.1606923057322,104.30865139974973,23.770346469676976
11.034000000000354,-3.201062041470872e-05,-1.412145412596378e-06,1.973815891367412e-05,-9.243592564947426e-07,12985.24360861755,12931.027149155314,0.0,413.3871222117059,0.0,113.99775322664617,413.3871222117059,113.99775322664617,23.770351652221994
