time,rel_trailer_x,rel_trailer_y,rel_trailer_z,hitch_roll,hitch_pitch,hitch_yaw
0.001,-1.2906976744186047,0.0,0.0,4.071109992273301e-19,0.0,0.0
0.002,-1.2906976744186045,0.0,0.0,1.255258914284268e-18,0.0,0.0
0.003,-1.2906976744186045,0.0,0.0,1.933777246329818e-18,0.0,0.0
0.004,-1.2906976744186045,0.0,0.0,2.8158510779890334e-18,0.0,0.0
0.005,-1.2906976744186047,0.0,0.0,4.037184075671024e-18,0.0,0.0
0.006,-1.2906976744186047,0.0,0.0,6.1236279467110905e-18,0.0,0.0
0.007,-1.2906976744186045,0.0,0.0,9.075182691109234e-18,0.0,0.0
0.008,-1.2906976744186045,0.0,0.0,1.2094589268711933e-17,0.0,0.0
0.009000000000000001,-1.2906976744186047,0.0,0.0,1.563984755364993e-17,0.0,0.0
0.010000000000000002,-1.2906976744186045,0.0,0.0,1.9829698254031204e-17,0.0,0.0
0.011000000000000003,-1.2906976744186045,0.0,0.0,2.3900808246304507e-17,0.0,0.0
0.012000000000000004,-1.2906976744186045,0.0,0.0,2.849776994591311e-17,0.0,0.0
0.013000000000000005,-1.2906976744186045,0.0,0.0,3.304384277061829e-17,0.0,0.0
0.014000000000000005,-1.2906976744186047,0.0,0.0,3.760687855362461e-17,0.0,0.0
0.015000000000000006,-1.2906976744186047,0.0,0.0,4.252613646095486e-17,0.0,0.0
0.016000000000000007,-1.2906976744186045,0.0,0.0,4.786946832581356e-17,0.0,0.0
0.017000000000000008,-1.2906976744186045,0.0,0.0,5.382346668951326e-17,0.0,0.0
0.01800000000000001,-1.2906976744186045,0.0,0.0,5.945516884549133e-17,0.0,0.0
0.01900000000000001,-1.2906976744186047,0.0,0.0,6.529042650108306e-17,0.0,0.0
0.02000000000000001,-1.2906976744186047,0.0,0.0,7.143101740609529e-17,0.0,0.0
0.02100000000000001,-1.2906976744186047,0.0,0.0,7.80465711435394e-17,0.0,0.0
0.022000000000000013,-1.2906976744186045,0.0,0.0,8.486568038059717e-17,0.0,0.0
0.023000000000000013,-1.2906976744186045,0.0,0.0,9.19222710338709e-17,0.0,0.0
