time,rel_trailer_x,rel_trailer_y,rel_trailer_z,hitch_roll,hitch_pitch,hitch_yaw
0.001,-1.2906976744186047,0.0,0.0,4.240739575284689e-19,0.0,0.0
0.002,-1.2906976744186045,0.0,0.0,1.5097032888013496e-18,0.0,0.0
0.003,-1.2906976744186047,0.0,0.0,2.8328140362901725e-18,0.0,0.0
0.004,-1.2906976744186047,0.0,0.0,4.5121469081029094e-18,0.0,0.0
0.005,-1.2906976744186047,0.0,0.0,6.95481290346689e-18,0.0,0.0
0.006,-1.2906976744186045,0.0,0.0,1.0143849064080975e-17,0.0,0.0
0.007,-1.2906976744186045,0.0,0.0,1.3706070307320115e-17,0.0,0.0
0.008,-1.2906976744186045,0.0,0.0,1.733614338376381e-17,0.0,0.0
0.009000000000000001,-1.2906976744186045,0.0,0.0,2.1271549709628e-17,0.0,0.0
0.010000000000000002,-1.2906976744186047,0.0,0.0,2.5868511409236608e-17,0.0,0.0
0.011000000000000003,-1.2906976744186045,0.0,0.0,3.1143991440890764e-17,0.0,0.0
0.012000000000000004,-1.2906976744186047,0.0,0.0,3.630073076443695e-17,0.0,0.0
0.013000000000000005,-1.2906976744186047,0.0,0.0,4.181369221230704e-17,0.0,0.0
0.014000000000000005,-1.2906976744186045,0.0,0.0,4.7886431284114717e-17,0.0,0.0
0.015000000000000006,-1.2906976744186047,0.0,0.0,5.41796888138372e-17,0.0,0.0
0.016000000000000007,-1.2906976744186045,0.0,0.0,6.069346480147449e-17,0.0,0.0
0.017000000000000008,-1.2906976744186045,0.0,0.0,6.737687037212315e-17,0.0,0.0
0.01800000000000001,-1.2906976744186045,0.0,0.0,7.390760931806157e-17,0.0,0.0
0.01900000000000001,-1.2906976744186047,0.0,0.0,8.101508884623872e-17,0.0,0.0
0.02000000000000001,-1.2906976744186045,0.0,0.0,8.900464220607507e-17,0.0,0.0
0.02100000000000001,-1.2906976744186045,0.0,0.0,9.777449164776381e-17,0.0,0.0
0.022000000000000013,-1.2906976744186045,0.0,0.0,1.0734160012960607e-16,0.0,0.0
0.023000000000000013,-1.2906976744186045,0.0,0.0,1.1751937511028934e-16,0.0,0.0
0.024000000000000014,-1.2906976744186045,0.0,0.0,1.273578909249498e-16,0.0,0.0
0.025000000000000015,-1.2906976744186047,0.0,0.0,1.3779011028015012e-16,0.0,0.0
