time,hitch_yaw_deg,hitch_lat_force,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
6.001999999999561,0.01249943101136232,-115.77446778909625,0.037640036347200825,-0.08187709534610792,0.0,0.030601032404122975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.262178541225133
6.003999999999561,0.012681801472423553,-85.03852781829234,0.03758900454268146,-0.08210186842596393,0.0,0.030532148357530636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25740273015353
6.005999999999561,0.01294472213330243,-61.93329766268128,0.03753819035443303,-0.08237774699539561,0.0,0.03046289494809849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.252665620148864
6.00799999999956,0.011397358687221939,674.0980782299614,0.037487537091672934,-0.08269212145231754,0.0,0.03039329947051863,0.0,0.0,0.0,22395.73546336073,0.0,252.0761115172022,22395.73546336073,252.0761115172022,23.247967368889405
6.00999999999956,0.007161580004919305,1035.325287528509,0.03743456940597942,-0.08185104658879228,0.0,0.030359305499071444,0.0,0.0,16925.339282981888,14917.255718789515,0.0,0.0,31842.595001771402,0.0,23.242466824764914
6.01199999999956,0.0029856881138339655,73.94528134330585,0.03737807482603533,-0.07931773726739436,0.0,0.03037592024717132,1399.436219384701,1399.408813516397,0.0,0.0,183.91958740678908,0.0,0.0,183.91958740678908,23.236632797053222
6.01399999999956,-0.001158753019304054,-20.414467858615698,0.03732080952744404,-0.07680593954501244,0.0,0.030392042019295965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23154560774011
6.0159999999995595,-0.005226857473284035,56.41408602096053,0.037263604947632145,-0.0743118011371938,0.0,0.030407787156233844,1364.247761867862,1364.222256794883,0.0,0.0,0.0,0.0,0.0,0.0,23.227004645607913
6.017999999999559,-0.014964993159240256,3053.999801959261,0.037205286020811905,-0.07183960208247264,0.0,0.03042327443898358,10779.946102560829,10779.70187359873,0.0,70302.78202184463,1542.1220644548262,0.0,70302.78202184463,1542.1220644548262,23.222076546962196
6.019999999999559,-0.02467998807126426,-11.18654807572951,0.03714294893264217,-0.0657049840550734,0.0,0.030557480480499524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.215818468434808
6.021999999999559,-0.034374247615378356,-8.938864307187561,0.03708065234171335,-0.05958560387677008,0.0,0.030691199510349848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21139512597748
6.023999999999559,-0.04404918268493659,-7.497541013093124,0.03701839114165153,-0.05348061474623521,0.0,0.030824413683637295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.207012235901082
