time,hitch_yaw_deg,hitch_lat_force,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
6.001999999999561,3.9611656865136323e-05,-24.124117703919346,-3.7346776164236077e-06,-1.3724882831445734e-06,-9.72109742578506e-09,-3.868251220614113e-06,5476.55725411363,5468.805209307569,7477.239322970785,7418.473991934172,5507.550108065374,5300.737994393735,14895.713314904957,10808.288102459108,23.25101122395447
6.003999999999561,0.00011283313021095738,-21.143238251954013,-3.7124036274787434e-06,-2.392415751259165e-05,-2.9604054050425813e-06,-4.514316999715852e-06,5476.97224537191,5470.562342436049,7445.964250326579,7397.632756484949,5492.774963418913,5312.7947193475175,14843.597006811528,10805.56968276643,23.24578000204958
6.005999999999561,0.00020759105311485716,-15.136120114638608,-3.668488391035834e-06,-6.583138111173709e-05,-7.822828077398312e-06,-5.732347809234969e-06,5477.246072831205,5473.650368694163,7435.108551962533,7411.48271833322,5458.0554057728095,5347.958129242983,14846.591270295754,10806.013535015793,23.240591408397
6.00799999999956,0.0003075888424999563,-6.845528837333945,-3.6061183788450357e-06,-0.00012011534596944935,-1.3132500318431723e-05,-7.312171293280237e-06,5477.447349475295,5477.654102720446,7438.619821088927,7449.852082634451,5407.474014955536,5401.22401189009,14888.471903723377,10808.698026845626,23.235441847234767
6.00999999999956,0.0003934732017707414,3.1809725647854212,-3.529943191411478e-06,-0.00017703784334732406,-1.723711447330342e-05,-8.94070269547673e-06,5477.673257710689,5482.228319011138,7452.450311351355,7505.205910151533,5343.647370978243,5469.313624842045,14957.656221502888,10812.96099582029,23.23032883360426
6.01199999999956,0.0004436854436474152,14.546088067360845,-3.4464568361341214e-06,-0.00022482579188916557,-1.844027800040387e-05,-1.0226004463066291e-05,5478.031837873002,5487.0909427485,7474.002623475142,7572.047970763688,5268.133938609874,5550.202913877765,15046.05059423883,10818.336852487639,23.225250669733967
6.01399999999956,0.0004350452850854405,26.96737099764681,-3.3645459906984175e-06,-0.0002501726730135452,-1.5082094562141628e-05,-1.0713736821901106e-05,5478.630993751691,5492.015425972977,7501.717607770635,7646.459690194719,5181.740753034365,5642.767708468924,15148.177297965354,10824.50846150329,23.220206200857263
6.0159999999995595,0.0003431358604257202,40.24944423580322,-3.296103542893946e-06,-0.00023857428357750208,-5.578526167269965e-06,-9.897964033010064e-06,5479.572167806573,5496.823021039621,7534.768951037312,7725.7476138488455,5084.7537668791465,5746.516797637485,15260.516564886158,10831.270564516632,23.215194630716738
6.017999999999559,0.00014254245592680464,54.26235090096779,-3.2566436551897463e-06,-0.00017454245560668196,1.1565048345560957e-05,-7.227802071213943e-06,5480.947165711353,5501.375418244868,7572.838492895232,7808.1754109310705,4977.109640449502,5861.3925279037685,15381.013903826302,10838.50216835327,23.210215381781286
6.019999999999559,-0.0001930153243593069,68.92485619723365,-3.265881000201212e-06,-4.1729727081672606e-05,3.775543453611426e-05,-2.111024849511639e-06,5482.837050768281,5505.568013692689,7615.95322823203,7892.760966651505,4858.521521966251,5987.624355749608,15508.714194883534,10846.145877715859,23.205267988785813
