time,hitch_yaw_deg,hitch_lat_force,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
6.001999999999561,1.204577081894109e-05,-12.338650901802819,-2.336882287377221e-06,-8.039899591693087e-07,-6.337787807486622e-09,-2.4302946975465704e-06,6664.847823996945,6644.671101050186,7611.472108340162,7606.937252413975,3844.7399147760325,3829.76337346486,15218.409360754136,7674.503288240892,23.25089470231278
6.003999999999561,3.209820004383212e-05,-9.22664684400519,-2.3852303787921384e-06,-6.7258666047530706e-06,-2.1189837283947208e-07,-2.483868323870956e-06,6661.524795246691,6646.9479180504,7586.023735640253,7588.483886997985,3832.7862693555016,3840.2648156143086,15174.507622638237,7673.05108496981,23.245702540742652
6.005999999999561,5.1267910827761564e-05,-3.339271803867694,-2.467694713594473e-06,-1.62494036619118e-05,-2.365485284440723e-07,-2.5410452435745677e-06,6658.161396664558,6653.774028352947,7579.764113344339,7600.526503332698,3803.0175063634015,3870.981375195057,15180.290616677037,7673.998881558458,23.240552019292014
6.00799999999956,5.736983562101912e-05,4.524102434954277,-2.5601778815998456e-06,-2.3755574196558575e-05,8.056322300802773e-07,-2.431555664428587e-06,6654.791337518467,6663.7291829743635,7586.827973653382,7633.591458967077,3759.4417394889297,3917.175255281736,15220.41943262046,7676.616994770666,23.235440102635078
6.00999999999956,3.59146005702436e-05,13.764008872864288,-2.631525108773815e-06,-2.1286477900892676e-05,4.0512881878429326e-06,-1.8967521664612244e-06,6651.487474527454,6675.747270209562,7603.236466338307,7680.680636516932,3704.6840331019516,3975.6951266846113,15283.91710285524,7680.379159786563,23.23036474818313
6.01199999999956,-2.9177231192182506e-05,23.93832416942018,-2.6463449776895106e-06,7.759544826317154e-07,1.0734189810353401e-05,-6.125372990948299e-07,6648.339385153553,6689.040366207839,7626.38640017073,7736.689466386595,3640.3573110321713,4044.5554824097035,15363.075866557325,7684.912793441875,23.225324621627895
6.01399999999956,-0.0001550913408486072,34.72791642838693,-2.567246249628549e-06,5.324121776279411e-05,2.209627173508868e-05,1.7948976282591944e-06,6645.439645410331,6703.037914560702,7654.671780075314,7797.958311032112,3567.3394676382804,4122.621519293821,15452.630091107425,7689.960986932101,23.220318882844268
6.0159999999995595,-0.0003598068618143032,45.90901045580196,-2.356576164191783e-06,0.00014779745352340722,3.934158621023083e-05,5.738669344859352e-06,6642.876128526841,6717.338172474635,7687.203869694949,7861.928842007901,3485.980609285731,4209.372984453366,15549.13271170285,7695.353593739097,23.21534702473482
6.017999999999559,-0.0006619092495436761,57.33102714196978,-1.9777412770671217e-06,0.00029681363995969504,6.361784072492313e-05,1.166473506153622e-05,6640.728348764702,6731.669579183547,7723.605231794335,7926.88172055663,3396.257663377551,4304.727670057362,15650.486952350966,7700.985333434914,23.21040875186405
6.019999999999559,-0.0010804942929135961,68.89888896993344,-1.396185175215544e-06,0.0005132257134475435,9.601483784177733e-05,2.0048305656773622e-05,6639.066439101798,6745.860135005785,7763.860175954094,7991.736116854194,3297.8884692647803,4408.910818405882,15755.596292808288,7706.799287670663,23.205503888929254
6.021999999999559,-0.0016351371577812289,80.55899068889782,-5.800894284862409e-07,0.0008104832098488308,0.0001375725245293841,3.1392346908944015e-05,6637.951743613461,6759.813279040211,7808.209195733833,8055.895286637611,3190.4136150329073,4522.360922528825,15864.104482371444,7712.774537561732,23.200632311511434
6.023999999999559,-0.0023459069282708543,92.28820954923822,4.991443771140339e-07,0.0012025388682217792,0.0001892938398583034,4.622757566620111e-05,6637.438293182971,6773.489073222863,7857.078818117896,8119.125418797021,3073.2513435304177,4645.665642379161,15976.204236914917,7718.916985909578,23.19579389334589
6.025999999999558,-0.003233412318242438,104.08547550567847,1.8665822803622177e-06,0.0017038681670555735,0.0002521593826261559,6.511351066583243e-05,6637.574648115981,6786.889753649968,7911.0412328387665,8181.457198104138,2945.728454135042,4779.524178388873,16092.498430942906,7725.252632523915,23.19098846569875
6.027999999999558,-0.004090100040772775,-42.96503060322364,3.5435744446848095e-06,0.002329509307632591,0.000327142297929012,8.864025600686048e-05,6033.173046739161,5934.958227725996,0.0,0.0,3544.2497156248874,3372.9112580102783,0.0,6917.160973635166,23.186215785449477
6.029999999999558,-0.004916202052910489,-37.239561867769325,4.8942176464601375e-06,0.002933517498513725,0.00038103811481228006,0.0001111761971448658,6028.050319573109,5941.671243585712,0.0,0.0,3305.620356879921,3602.0534040663424,0.0,6907.673760946263,23.182566004719064
6.031999999999558,-0.006933216183412084,712.6941729952046,5.968017031168896e-06,0.0035188885174188282,0.0004246306985694018,0.00013305017973998275,6383.595136017142,7523.767958081237,9625.84210676292,13396.006942559728,80.7209807348448,8341.249934485239,23021.84904932265,8421.970915220083,23.178956640922756
6.0339999999995575,-0.010303925359005333,820.8062851155211,9.611915562390076e-06,0.004917261175123039,0.0006752698838817788,0.0001833268996917215,6335.5202117120525,7643.593479275094,9842.481010618805,14763.154751306978,37.18046452459014,8656.783418318046,24605.635761925783,8693.963882842636,23.173810921998015
6.035999999999557,-0.015116034268684844,872.1438028226922,1.614677422957458e-05,0.007239729828937442,0.0011535671081926641,0.00026588845836857876,6310.8554256873795,7692.766069160082,9850.379197159655,15581.510205610224,38.227784088678206,8848.807599993048,25431.889402769877,8887.035384081726,23.168582244495195
6.037999999999557,-0.021160920611953304,671.3702283451834,2.565969667662094e-05,0.010549245639922518,0.0018666222355579827,0.0003831134433387133,6241.353025849819,7245.841047394737,0.0,16849.17790932924,4397.0757325085815,3257.5978307979453,16849.17790932924,7654.673563306527,23.163321690433673
6.039999999999557,-0.027065671720242393,-83.20645717690049,3.718410058302856e-05,0.014743976678818507,0.002386171307329558,0.0005358435565275518,6201.427270054286,5879.931889819962,0.0,0.0,2493.066305067281,4160.94224440508,0.0,6654.008549472361,23.157941862862685
6.041999999999557,-0.0328182086956526,-111.94857684661386,4.769948199300411e-05,0.018876984384205302,0.0028050749999460624,0.0006887110143974531,6236.825769207009,5833.388420533012,0.0,0.0,2430.880737098488,4249.135555188832,0.0,6680.0162922873205,23.154507001813545
6.043999999999556,-0.03840968746854384,-135.24682977356855,5.6962339101985994e-05,0.022947287953778234,0.003143113401746899,0.0008419445690168581,6264.213021374026,5797.017822259226,0.0,0.0,2395.8237455955596,4305.982433749632,0.0,6701.806179345192,23.151118621278815
6.045999999999556,-0.047367885643502444,1737.1497250524023,6.478462239719934e-05,0.0269542568028609,0.003415608016180138,0.0009957093081263797,6420.168255404275,9097.080725135962,0.0,41381.306808526286,4215.73717010409,5325.142782661359,41381.306808526286,9540.879952765448,23.14777625785672
6.047999999999556,-0.059637182284221324,1700.9140426755152,7.818885134613744e-05,0.033323820094611774,0.0036275492285169813,0.0012382700654845673,6418.4149126845805,8993.21997315356,0.0,40604.56837407838,4260.492832088631,5396.685794094023,40604.56837407838,9657.178626182653,23.140976460807085
6.049999999999556,-0.07166099574044536,-151.2682063828933,9.686681338652581e-05,0.04201934312832457,0.003795362908530842,0.0015681308034660518,6300.554841987016,5717.988877974138,0.0,0.0,2452.668070588589,4266.604177248219,0.0,6719.272247836808,23.13416858734425
6.0519999999995555,-0.08341466302774715,-203.7368786855758,0.00011364511825049501,0.0506194604335814,0.0039449991316007965,0.0018988469786923,6384.544891175198,5633.26089076457,0.0,0.0,2388.0441198919825,4336.846698244191,0.0,6724.890818136174,23.130952558581612
6.053999999999555,-0.09487809205930345,-249.62350292939414,0.0001280159291996419,0.05911871243838322,0.004082009105441925,0.0022306376372703066,6455.208947621284,5565.19211111785,0.0,0.0,2344.008300867951,4385.7398223625205,0.0,6729.748123230472,23.127781741236348
6.055999999999555,-0.10603533917601889,-288.7642255024949,0.00013958319730537514,0.06751241738433825,0.004210601818733857,0.002563676981046237,6514.515980183813,5511.224240124035,0.0,0.0,2312.7675893752394,4419.284085744924,0.0,6732.051675120163,23.124656054761342
6.057999999999555,-0.12261252319295925,2567.7892652547534,0.00014805337922290372,0.07579661344455121,0.0043333963167333485,0.0028980996786808163,6934.531028589203,10587.617575848035,0.0,66025.92620561928,5532.984435590256,6080.515968355297,66025.92620561928,11613.500403945553,23.121575140796548
6.059999999999555,-0.1431719526514707,1862.0922587343548,0.00016347629173811768,0.0878925340080133,0.004398426018499587,0.0033741903056999254,6769.013488136716,9358.026203372394,0.0,52122.016581830416,8078.189012801169,2861.852746874696,52122.016581830416,10940.041759675865,23.11210971455473
6.061999999999554,-0.1632867887253644,-361.90843437833036,0.00018373677368233596,0.10285180282121532,0.004159068784921939,0.0039623641934779545,6670.272752763618,5536.3619667704725,0.0,0.0,1449.753418446231,4608.400863076602,0.0,6058.154281522833,23.103623715793454
6.063999999999554,-0.1829220111332263,-439.97721220289117,0.0002005397521848912,0.11764502945275071,0.0038248949829725112,0.004553130683524963,6775.663046250484,5398.607712170529,0.0,0.0,1528.0742073547572,4645.175982803216,0.0,6173.2501901579735,23.100548502523374
6.065999999999554,-0.20205036558730044,-485.5925158815451,0.00021312913263696245,0.13226441363627556,0.0034193101385182867,0.005146693570523648,7004.177630636019,5467.040895028798,0.0,0.0,0.0,5421.787816951461,0.0,5421.787816951461,23.09754136373484
6.067999999999554,-0.22063740866318718,-546.5204367937188,0.00022099086070001637,0.14669588241009895,0.002698508224844894,0.005743516545607211,7080.783080832542,5384.646660498999,0.0,0.0,0.0,5465.770927032108,0.0,5465.770927032108,23.09450918552232
6.0699999999995535,-0.23867054723270428,-602.4756347433379,0.00022365965166863807,0.16092936933268523,0.0016768125098377102,0.0063438433372627915,6914.910190362925,5091.627666190714,0.0,0.0,2240.1680777895135,4467.514278403538,0.0,6707.682356193051,23.091531460128188
6.071999999999553,-0.2562332719184227,-531.8154014285457,0.00022079932640108393,0.17497235812787018,0.0007210580103246305,0.006947307005016695,6698.012036168058,4987.2665258552515,0.0,0.0,3420.710004101714,4182.094038857898,0.0,7602.804042959612,23.08873728606743
6.073999999999553,-0.273309991350603,-560.4389162345229,0.00021264988805525702,0.18885736045879575,-1.6503668698341407e-05,0.007552579962873699,6754.269806356088,4995.894282105108,0.0,0.0,3207.5048906099582,4247.851117574837,0.0,7455.356008184795,23.086137714727084
6.075999999999553,-0.2900938151254776,-382.32317224811567,0.00019911136017121758,0.2025777893463388,-0.0005653438392445184,0.00815981661491617,7207.372868361015,5752.82039109136,0.0,0.0,4297.261346663815,0.0,0.0,4297.261346663815,23.083562908040406
6.077999999999553,-0.3065816713964461,-389.79255896154973,0.0001809180729372105,0.2162223694840881,-0.00036885799753151317,0.008766749459265887,7221.015824454245,5775.70616946402,0.0,0.0,4237.5924614675805,0.0,0.0,4237.5924614675805,23.080589566680757
6.079999999999552,-0.3329655132981935,4466.168103870777,0.00015814229136062227,0.22978857108983258,0.0005615053163809903,0.009373377827319326,5950.786689037449,12126.300883736687,29581.83828608239,86659.7936948961,180.52236289358694,24873.899574329207,116241.63198097849,25054.421937222793,23.07765403721512
6.081999999999552,-0.3663868683497464,3147.745400220336,0.000146530452964741,0.2502203796437451,0.004676051820212155,0.010212002207415033,8209.157033489286,12667.385385193971,0.0,95711.34993380209,0.0,9979.3519674491,95711.34993380209,9979.3519674491,23.062746474333775
6.083999999999552,-0.3991162384619979,-528.745975125037,0.00014339405746984987,0.27570392721026377,0.007230396421841171,0.01125213338381709,6511.399670424122,5130.6565877680805,0.0,0.0,0.0,7168.174623946345,0.0,7168.174623946345,23.047693774064363
6.085999999999552,-0.43109339840324856,-661.7495399809906,0.00013634027538217495,0.3009018103834377,0.009258194759165205,0.012296341528622481,6759.630366595016,4982.097692067762,0.0,0.0,0.0,7047.384070974513,0.0,7047.384070974513,23.045296442999827
6.0879999999995515,-0.46224303003125816,-810.3694096065908,0.0001241574423755604,0.3258008612435373,0.010815774313572108,0.013345001437898957,7405.973380844993,5204.569623791656,0.0,0.0,0.0,4781.923273519453,0.0,4781.923273519453,23.04293482310731
6.089999999999551,-0.4925253311082002,-894.4320454521816,0.00010555495788130021,0.3503913636458651,0.012166460410411039,0.014398748231025209,7508.304831595506,5065.851069789176,0.0,0.0,0.0,4969.316258541203,0.0,4969.316258541203,23.040270584722585
6.091999999999551,-0.5219067083071907,-961.8660403445641,7.979777810342148e-05,0.37466220088914415,0.013304312201870517,0.015457818987458589,7583.0805192472435,4959.86984666532,0.0,0.0,0.0,5123.147031811979,0.0,5123.147031811979,23.037694639199756
6.093999999999551,-0.5503602983626819,-1021.9270625009038,4.6340308516200183e-05,0.3986032133155752,0.014223908172835453,0.016522405670057125,7640.10285205897,4884.079791050129,0.0,0.0,0.0,5248.670513284388,0.0,5248.670513284388,23.03520064760727
6.095999999999551,-0.5778647053952366,-1072.4137178065919,4.805074842569729e-06,0.42220560981834054,0.014920449258814425,0.01759265645758666,7683.234359492756,4829.062437347293,0.0,0.0,0.0,5349.713513338696,0.0,5349.713513338696,23.032783262339166
6.0979999999995504,-0.6044038484336078,-1113.8043720851674,-4.503988151759522e-05,0.4454616521709743,0.015389573315976122,0.018668682508905327,7710.249299735838,4799.4162876851615,0.0,0.0,0.0,5429.157747218671,0.0,5429.157747218671,23.03043791402858
6.09999999999955,-0.6299667541324204,-1148.929664373211,-0.00010326376661862809,0.4683645443888701,0.015627310242256626,0.019750562172877337,7713.102213185157,4804.088574691675,0.0,0.0,0.0,5490.190444209302,0.0,5490.190444209302,23.028160606999556
6.10199999999955,-0.654545886412367,-1176.2387302199627,-0.00016978454264858587,0.4909084635653462,0.015630048032858918,0.02083834394298565,7703.370321701032,4821.807785765999,0.0,0.0,0.0,5536.0880773041345,0.0,5536.0880773041345,23.02594799641384
6.10399999999955,-0.6781367562942711,-1196.706025702618,-0.000244437009981318,0.5130883053209684,0.015394296079796862,0.021932051667695185,7682.996508457709,4850.766874398958,0.0,0.0,0.0,5569.067315121018,0.0,5569.067315121018,23.02379732640615
6.10599999999955,-0.7007375723415995,-1211.1866324515454,-0.00032698551518366495,0.5348996293621274,0.014916625390672877,0.023031687334438396,7653.652629339762,4889.371931508108,0.0,0.0,0.0,5591.040351818849,0.0,5591.040351818849,23.021706230114248
6.107999999999549,-0.7223487630772171,-1217.551103055507,-0.0004171349700104691,0.5563386072495278,0.014193618144252232,0.024137233562176882,7621.07778503484,4934.814591801147,0.0,0.0,0.0,5602.582223960368,0.0,5602.582223960368,23.01967266595125
6.109999999999549,-0.7429725129450006,-1213.3079000032697,-0.0005145287176510568,0.57740181954831,0.013221839280765911,0.02524865658035098,7583.422125482379,4991.737482133332,0.0,0.0,0.0,5603.966942987731,0.0,5603.966942987731,23.017694818445705
6.111999999999549,-0.7625543727600838,-1239.9041846167129,-0.0006187464160290652,0.5980860521166735,0.011997797063637825,0.02636590880364647,7152.228406023416,4622.946622329666,0.0,0.0,0.0,7817.955530296451,0.0,7817.955530296451,23.015770978878255
6.113999999999549,-0.7811162783680445,-1207.2769230810509,-0.0007294306389362959,0.6183595626993955,0.010381212047710439,0.027489349091369866,7159.6779762329425,4768.202034250995,0.0,0.0,0.0,7449.454854110809,0.0,7449.454854110809,23.01424697685898
6.1159999999995485,-0.8115396945036127,5202.0363046874345,-0.0008460946281268027,0.6382275571360128,0.00840554912955001,0.02861872035145021,7443.690255683754,15269.24366336962,29067.04499028596,128292.47399746251,0.0,22141.252965071842,157359.51898774848,22141.252965071842,23.012716449002202
6.117999999999548,-0.8506336749908304,3871.3473140224914,-0.0009470841329033766,0.6665240819304172,0.00877421733275231,0.030057526226011398,9610.40529380658,15735.310437708209,0.0,127222.59161460746,0.0,5369.481909298437,127222.59161460746,5369.481909298437,22.988724185498093
6.119999999999548,-0.8886811208200581,-861.1205105655962,-0.0010349932987233409,0.7011199727513262,0.007474035857285,0.031754582660422706,7039.198056461673,5502.589514552531,0.0,0.0,0.0,4960.005409823046,0.0,4960.005409823046,22.96671305558058
6.121999999999548,-0.9256307377074358,-1002.7469912196854,-0.0011264068884634208,0.7352790873430927,0.005993589319474831,0.03345700172608761,7211.766487173747,5312.047806603621,0.0,0.0,0.0,5172.964016029911,0.0,5172.964016029911,22.964918030846754
