time,hitch_yaw_deg,hitch_lat_force,trailer_y,car_yaw_deg,car_roll_deg,car_y,tl_grip,tr_grip,fl_grip,fr_grip,rl_grip,rr_grip,front_weight,rear_weight,car_speed
6.001999999999561,1.1202522169113904e-05,-15.679407486073815,-7.380647141638308e-06,-2.768034904412039e-06,-1.995482705070934e-08,-7.67668166956436e-06,6870.141592735508,6847.106024714727,7657.304811902135,7657.166340051678,3567.6383897262494,3567.402983034974,15314.471151953814,7135.041372761223,23.25201843915975
6.003999999999561,2.6921099968983573e-05,-9.416298057547744,-7.43544243725798e-06,-7.3864399363510995e-06,4.721159532860461e-09,-7.689990646678884e-06,6862.209192355109,6848.926882192822,7609.621421913693,7621.433193481125,3546.2452180052596,3585.917399276589,15231.054615394818,7132.162617281849,23.246815404740037
6.005999999999561,3.794877624816449e-05,-1.369554782993307,-7.520400274370206e-06,-1.2770822811113766e-05,6.443074662363656e-07,-7.609294768041325e-06,6858.287791352253,6857.379888102145,7604.7208727051975,7633.460221276135,3516.685766174239,3615.26751284284,15238.181093981333,7131.953279017079,23.241656897472044
6.00799999999956,3.176475461745114e-05,9.363080440175535,-7.607458612923417e-06,-1.3544429736549398e-05,2.644758356401997e-06,-7.269891271663763e-06,6854.449684047618,6869.713314784754,7613.158412819791,7665.801022471718,3473.453622812094,3659.276507672089,15278.959435291508,7132.730130484183,23.23653679152647
6.00999999999956,-6.478815413797398e-06,21.95467834651047,-7.660444051510775e-06,-2.075316964529104e-06,7.006619841082621e-06,-6.421444812131743e-06,6850.753176096054,6884.595212117427,7630.914844263147,7711.584190271972,3419.265981578964,3714.9099523414734,15342.499034535118,7134.175933920437,23.23145295515923
6.01199999999956,-9.320597588522383e-05,35.791814595432676,-7.638372916530106e-06,3.0857516144158676e-05,1.4834255719131889e-05,-4.750696056908996e-06,6847.286340633722,6901.040702071548,7655.341815453772,7765.805452612536,3355.8107929158878,3780.25520341848,15421.147268066308,7136.065996334368,23.226404002646326
6.01399999999956,-0.00024590683754215575,50.4291189455936,-7.498074823269714e-06,9.560414184511698e-05,2.7248031029240288e-05,-1.897052073377274e-06,6844.147385685881,6918.336514625513,7684.787291526351,7824.882049199878,3284.0265984505622,3854.2185872360874,15509.669340726228,7138.24518568665,23.22138907007457
6.0159999999995595,-0.000482806643791772,65.55246150228555,-7.196233367987151e-06,0.00020333687142805909,4.5338376589345196e-05,2.5371051855759925e-06,6841.433108771227,6935.98071690645,7718.318306398343,7886.311595440669,3204.311576331445,3936.298856197317,15604.629901839013,7140.6104325287615,23.21640764668836
6.017999999999559,-0.0008226669060620625,80.94921698477764,-6.69093536889114e-06,0.00036585636401388703,7.014685897134473e-05,8.980006158778808e-06,6839.232879597834,6953.6346915049835,7755.516699981888,7948.411787171502,3116.6793856723234,4026.4180812814357,15703.92848715339,7143.097466953759,23.211459448031206
6.019999999999559,-0.001284682652263586,96.4843323250007,-5.942813613666218e-06,0.0005954802429453659,0.00010266388647594891,1.7886932774801942e-05,6837.626282032774,6971.084997813793,7796.330369484938,8010.121622186787,3020.874283063271,4124.796530408006,15806.451991671725,7145.670813471277,23.20654432046571
