time,rel_trailer_x,rel_trailer_y,rel_trailer_z,hitch_roll,hitch_pitch,hitch_yaw
0.001,-1.2906976744186047,0.0,0.0,4.240739575284689e-19,0.0,0.0
0.002,-1.2906976744186045,0.0,0.0,5.258517073353015e-19,0.0,0.0
0.003,-1.2906976744186047,0.0,0.0,8.311849567557992e-19,0.0,0.0
0.004,-1.2906976744186047,0.0,0.0,1.1704441227785744e-18,0.0,0.0
0.005,-1.2906976744186045,0.0,0.0,2.0355549961366506e-18,0.0,0.0
0.006,-1.2906976744186047,0.0,0.0,3.3417027853243346e-18,0.0,0.0
0.007,-1.2906976744186045,0.0,0.0,5.835257655591732e-18,0.0,0.0
0.008,-1.2906976744186045,0.0,0.0,8.685034650183042e-18,0.0,0.0
0.009000000000000001,-1.2906976744186045,0.0,0.0,1.197584856060396e-17,0.0,0.0
0.010000000000000002,-1.2906976744186047,0.0,0.0,1.540236613743399e-17,0.0,0.0
0.011000000000000003,-1.2906976744186045,0.0,0.0,1.904940217217882e-17,0.0,0.0
0.012000000000000004,-1.2906976744186045,0.0,0.0,2.2747327081827072e-17,0.0,0.0
0.013000000000000005,-1.2906976744186047,0.0,0.0,2.66996963659924e-17,0.0,0.0
0.014000000000000005,-1.2906976744186045,0.0,0.0,3.170376906482833e-17,0.0,0.0
0.015000000000000006,-1.2906976744186045,0.0,0.0,3.7420286012312096e-17,0.0,0.0
0.016000000000000007,-1.2906976744186045,0.0,0.0,4.3323395501108383e-17,0.0,0.0
0.017000000000000008,-1.2906976744186047,0.0,0.0,4.948094936442175e-17,0.0,0.0
0.01800000000000001,-1.2906976744186045,0.0,0.0,5.541798476982031e-17,0.0,0.0
0.01900000000000001,-1.2906976744186047,0.0,0.0,6.181302004934962e-17,0.0,0.0
0.02000000000000001,-1.2906976744186047,0.0,0.0,6.920886986864612e-17,0.0,0.0
0.02100000000000001,-1.2906976744186045,0.0,0.0,7.745286760299955e-17,0.0,0.0
0.022000000000000013,-1.2906976744186047,0.0,0.0,8.569686533735299e-17,0.0,0.0
0.023000000000000013,-1.2906976744186047,0.0,0.0,9.460241844545084e-17,0.0,0.0
0.024000000000000014,-1.2906976744186047,0.0,0.0,1.0433915651030449e-16,0.0,0.0
0.025000000000000015,-1.2906976744186045,0.0,0.0,1.1394019090874903e-16,0.0,0.0
0.026000000000000016,-1.2906976744186047,0.0,0.0,1.23473373473989e-16,0.0,0.0
0.027000000000000017,-1.2906976744186047,0.0,0.0,1.3304048195583125e-16,0.0,0.0
0.028000000000000018,-1.2906976744186045,0.0,0.0,1.4298077552029858e-16,0.0,0.0
0.02900000000000002,-1.2906976744186047,0.0,0.0,1.5395580954113535e-16,0.0,0.0
0.03000000000000002,-1.2906976744186045,0.0,0.0,1.648799546870687e-16,0.0,0.0
0.03100000000000002,-1.2906976744186045,0.0,0.0,1.7605854420751915e-16,0.0,0.0
0.03200000000000002,-1.2906976744186045,0.0,0.0,1.8749157810248668e-16,0.0,0.0
0.03300000000000002,-1.2906976744186047,0.0,0.0,1.990603156638633e-16,0.0,0.0
0.03400000000000002,-1.2906976744186045,0.0,0.0,2.1122275676577977e-16,0.0,0.0
0.035000000000000024,-1.2906976744186045,0.0,0.0,2.231986053263837e-16,0.0,0.0
0.036000000000000025,-1.2906976744186047,0.0,0.0,2.345637873881467e-16,0.0,0.0
0.037000000000000026,-1.2906976744186047,0.0,0.0,2.4633608044913696e-16,0.0,0.0
0.03800000000000003,-1.2906976744186045,0.0,0.0,2.5888866959197964e-16,0.0,0.0
0.03900000000000003,-1.2906976744186045,0.0,0.0,2.720010363587599e-16,0.0,0.0
0.04000000000000003,-1.2906976744186045,0.0,0.0,2.8574103258268233e-16,0.0,0.0
0.04100000000000003,-1.2906976744186045,0.0,0.0,3.006684358876844e-16,0.0,0.0
0.04200000000000003,-1.2906976744186047,0.0,0.0,3.160877649834196e-16,0.0,0.0
0.04300000000000003,-1.2906976744186045,0.0,0.0,3.3138835337104675e-16,0.0,0.0
0.04400000000000003,-1.2906976744186045,0.0,0.0,3.4696034909149213e-16,0.0,0.0
0.04500000000000003,-1.2906976744186047,0.0,0.0,3.6310908539417626e-16,0.0,0.0
0.046000000000000034,-1.2906976744186047,0.0,0.0,3.7988545115400246e-16,0.0,0.0
0.047000000000000035,-1.2906976744186047,0.0,0.0,3.9693322424664694e-16,0.0,0.0
0.048000000000000036,-1.2906976744186047,0.0,0.0,4.1421847875550727e-16,0.0,0.0
0.04900000000000004,-1.2906976744186045,0.0,0.0,4.3236884413772575e-16,0.0,0.0
0.05000000000000004,-1.2906976744186047,0.0,0.0,4.510280982689784e-16,0.0,0.0
0.05100000000000004,-1.2906976744186045,0.0,0.0,4.691784636511968e-16,0.0,0.0
0.05200000000000004,-1.2906976744186045,0.0,0.0,4.875154215747278e-16,0.0,0.0
0.05300000000000004,-1.2906976744186045,0.0,0.0,5.06480008955401e-16,0.0,0.0
0.05400000000000004,-1.2906976744186045,0.0,0.0,5.258856332519038e-16,0.0,0.0
0.05500000000000004,-1.2906976744186047,0.0,0.0,5.458679981306452e-16,0.0,0.0
