time,rel_trailer_x,rel_trailer_y,rel_trailer_z,hitch_roll,hitch_pitch,hitch_yaw
0.001,-1.2906976744186047,0.0,0.0,2.0355549961366505e-19,0.0,0.0
0.002,-1.2906976744186045,0.0,0.0,6.445924154432724e-19,0.0,0.0
0.003,-1.2906976744186047,0.0,0.0,8.990367899603539e-19,0.0,0.0
0.004,-1.2906976744186047,0.0,0.0,1.5436292054036267e-18,0.0,0.0
0.005,-1.2906976744186047,0.0,0.0,3.036369535903837e-18,0.0,0.0
0.006,-1.2906976744186045,0.0,0.0,4.885331990727962e-18,0.0,0.0
0.007,-1.2906976744186047,0.0,0.0,6.496813029336143e-18,0.0,0.0
0.008,-1.2906976744186047,0.0,0.0,7.9217015266318e-18,0.0,0.0
0.009000000000000001,-1.2906976744186045,0.0,0.0,8.668071691881904e-18,0.0,0.0
0.010000000000000002,-1.2906976744186047,0.0,0.0,9.465330732035426e-18,0.0,0.0
0.011000000000000003,-1.2906976744186045,0.0,0.0,1.009296018917756e-17,0.0,0.0
0.012000000000000004,-1.2906976744186045,0.0,0.0,1.1025922895740193e-17,0.0,0.0
0.013000000000000005,-1.2906976744186045,0.0,0.0,1.2433848434734711e-17,0.0,0.0
0.014000000000000005,-1.2906976744186047,0.0,0.0,1.4316736806161113e-17,0.0,0.0
0.015000000000000006,-1.2906976744186047,0.0,0.0,1.626747701079207e-17,0.0,0.0
0.016000000000000007,-1.2906976744186047,0.0,0.0,1.8811920755962888e-17,0.0,0.0
0.017000000000000008,-1.2906976744186047,0.0,0.0,2.1983993958275836e-17,0.0,0.0
0.01800000000000001,-1.2906976744186047,0.0,0.0,2.5902437325838887e-17,0.0,0.0
0.01900000000000001,-1.2906976744186045,0.0,0.0,2.9871769568305355e-17,0.0,0.0
0.02000000000000001,-1.2906976744186045,0.0,0.0,3.3993768435482073e-17,0.0,0.0
0.02100000000000001,-1.2906976744186047,0.0,0.0,3.7606878553624625e-17,0.0,0.0
0.022000000000000013,-1.2906976744186045,0.0,0.0,4.0456655548215934e-17,0.0,0.0
0.023000000000000013,-1.2906976744186047,0.0,0.0,4.3238580709602686e-17,0.0,0.0
0.024000000000000014,-1.2906976744186045,0.0,0.0,4.5630357830063253e-17,0.0,0.0
0.025000000000000015,-1.2906976744186045,0.0,0.0,4.841228299145001e-17,0.0,0.0
0.026000000000000016,-1.2906976744186045,0.0,0.0,5.200843015129142e-17,0.0,0.0
0.027000000000000017,-1.2906976744186047,0.0,0.0,5.597776239375789e-17,0.0,0.0
0.028000000000000018,-1.2906976744186047,0.0,0.0,5.962479842850273e-17,0.0,0.0
0.02900000000000002,-1.2906976744186045,0.0,0.0,6.29834641721282e-17,0.0,0.0
0.03000000000000002,-1.2906976744186047,0.0,0.0,6.708850008100377e-17,0.0,0.0
0.03100000000000002,-1.2906976744186047,0.0,0.0,7.109175824007251e-17,0.0,0.0
0.03200000000000002,-1.2906976744186047,0.0,0.0,7.499323864933443e-17,0.0,0.0
0.03300000000000002,-1.2906976744186045,0.0,0.0,7.872508947558495e-17,0.0,0.0
0.03400000000000002,-1.2906976744186045,0.0,0.0,8.330508821689242e-17,0.0,0.0
0.035000000000000024,-1.2906976744186047,0.0,0.0,8.84618275404386e-17,0.0,0.0
0.036000000000000025,-1.2906976744186045,0.0,0.0,9.348286319757567e-17,0.0,0.0
0.037000000000000026,-1.2906976744186045,0.0,0.0,9.855478772961615e-17,0.0,0.0
